age,workclass,educational-num,marital-status,occupation,gender,capital-gain,capital-loss,hours-per-week,native-country,income
47,Self-emp-not-inc,13,Married,Sales,Male,0,0,44,Canada&USA,<=50K
34,Self-emp-not-inc,9,Never-married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
40,Private,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
28,Private,13,Married,Prof-specialty,Female,0,1485,40,Canada&USA,<=50K
24,Private,9,Never-married,Exec-managerial,Female,0,0,40,Center & South America,<=50K
23,Private,9,Never-married,Craft-repair,Male,0,0,15,Canada&USA,<=50K
43,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
26,Private,13,Divorced,Tech-support,Female,0,0,40,Canada&USA,<=50K
58,Self-emp-not-inc,16,Married,Exec-managerial,Female,0,1485,35,Canada&USA,>50K
52,Private,9,Widowed,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
29,Private,7,Married,Transport-moving,Male,0,0,99,Canada&USA,>50K
47,Private,7,Married,Other-service,Male,0,0,35,Center & South America,<=50K
49,Private,9,Divorced,Adm-clerical,Female,0,0,37,Canada&USA,<=50K
40,Private,7,Widowed,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
62,Self-emp-not-inc,9,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
49,Private,9,Married,Exec-managerial,Male,0,1977,55,Canada&USA,>50K
50,Private,13,Divorced,Prof-specialty,Female,0,0,50,Canada&USA,>50K
31,Private,9,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
48,Local-gov,14,Never-married,Prof-specialty,Female,0,0,50,Canada&USA,<=50K
24,Private,9,Never-married,Craft-repair,Female,0,0,40,Canada&USA,<=50K
37,Private,9,Separated,Machine-op-inspct,Male,0,0,60,Canada&USA,<=50K
45,Private,13,Married,Exec-managerial,Male,0,0,45,Asia,>50K
36,Private,14,Married,Exec-managerial,Male,0,0,45,Asia,<=50K
45,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
41,Private,13,Never-married,Sales,Female,0,0,40,Canada&USA,<=50K
26,Private,12,Never-married,Tech-support,Female,0,0,20,Canada&USA,<=50K
17,Private,7,Never-married,Sales,Female,0,0,25,Canada&USA,<=50K
43,Private,9,Married,Machine-op-inspct,Male,0,0,65,Canada&USA,<=50K
35,Private,9,Never-married,Transport-moving,Male,0,0,55,Canada&USA,<=50K
38,Private,13,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
26,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
28,Private,10,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
38,Private,13,Married,Prof-specialty,Female,0,0,24,Canada&USA,>50K
36,Private,7,Divorced,Transport-moving,Female,0,0,40,Canada&USA,<=50K
33,Private,9,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
19,Private,9,Never-married,Handlers-cleaners,Male,1055,0,70,Canada&USA,<=50K
42,Federal-gov,6,Married,Adm-clerical,Male,0,0,40,Center & South America,<=50K
50,Private,6,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
30,Private,9,Married,Handlers-cleaners,Male,0,0,30,Canada&USA,<=50K
37,State-gov,10,Married,Prof-specialty,Male,0,0,40,Asia,<=50K
54,Self-emp-inc,15,Married,Prof-specialty,Male,99999,0,40,Canada&USA,>50K
52,Self-emp-inc,13,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
33,Private,9,Divorced,Craft-repair,Female,0,0,40,Canada&USA,<=50K
25,Private,10,Never-married,Tech-support,Male,0,0,40,Canada&USA,<=50K
24,Private,13,Never-married,Sales,Male,0,0,45,Canada&USA,<=50K
26,Private,11,Separated,Adm-clerical,Female,114,0,40,Canada&USA,<=50K
39,Private,9,Separated,Adm-clerical,Male,0,0,40,Canada&USA,>50K
59,Private,9,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
29,Private,10,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
47,Private,7,Never-married,Other-service,Female,0,0,45,Canada&USA,<=50K
64,Self-emp-inc,9,Married,Transport-moving,Male,0,0,50,Canada&USA,<=50K
21,Private,9,Never-married,Other-service,Male,0,0,20,Canada&USA,<=50K
32,Private,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
26,Private,9,Never-married,Exec-managerial,Female,0,0,37,Canada&USA,<=50K
62,Self-emp-not-inc,14,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
32,Private,13,Married,Craft-repair,Male,0,0,55,Canada&USA,>50K
45,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,60,Canada&USA,<=50K
31,Private,13,Married,Exec-managerial,Male,0,1887,50,Canada&USA,>50K
32,Private,9,Married,Adm-clerical,Male,2580,0,40,Canada&USA,<=50K
24,Private,13,Married,Sales,Male,0,0,40,Canada&USA,<=50K
25,Private,13,Never-married,Sales,Female,0,0,40,Canada&USA,<=50K
41,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,60,Canada&USA,<=50K
18,Private,10,Never-married,Sales,Female,0,0,20,Canada&USA,<=50K
44,Private,16,Married,Prof-specialty,Male,0,0,55,Canada&USA,>50K
40,Private,10,Married,Exec-managerial,Male,3411,0,50,Canada&USA,<=50K
27,Private,13,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
23,Private,13,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
21,Private,10,Never-married,Adm-clerical,Male,2174,0,40,Canada&USA,<=50K
37,State-gov,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
65,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,48,Canada&USA,<=50K
43,Federal-gov,14,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
45,Private,9,Never-married,Adm-clerical,Male,0,0,44,Canada&USA,<=50K
24,State-gov,13,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
24,Private,10,Never-married,Machine-op-inspct,Male,0,0,42,Canada&USA,<=50K
19,Local-gov,10,Never-married,Protective-serv,Male,0,1721,35,Canada&USA,<=50K
37,Private,13,Married,Prof-specialty,Male,0,0,65,Canada&USA,>50K
24,Private,9,Never-married,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
34,Private,10,Married,Machine-op-inspct,Male,0,0,40,Europe,<=50K
50,State-gov,9,Married,Other-service,Female,0,0,39,Canada&USA,<=50K
36,Private,9,Married,Craft-repair,Male,0,0,40,Center & South America,<=50K
39,Private,13,Married,Sales,Male,0,0,60,Canada&USA,<=50K
44,Self-emp-not-inc,4,Married,Craft-repair,Male,0,0,38,Canada&USA,<=50K
45,State-gov,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
32,State-gov,7,Never-married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
47,Federal-gov,14,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
50,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
32,Private,11,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
19,Private,9,Never-married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
28,Private,9,Divorced,Sales,Male,0,0,50,Canada&USA,<=50K
39,Federal-gov,14,Never-married,Prof-specialty,Male,0,0,40,Europe,>50K
21,Private,10,Never-married,Other-service,Male,2907,0,40,Canada&USA,<=50K
73,Self-emp-not-inc,10,Widowed,Farming-fishing,Female,0,0,75,Canada&USA,<=50K
39,Private,4,Married,Other-service,Male,4508,0,40,Center & South America,<=50K
25,Private,10,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
31,Private,10,Married,Sales,Female,0,0,20,Canada&USA,<=50K
51,Private,10,Divorced,Sales,Female,0,0,32,Canada&USA,<=50K
39,Private,13,Married,Adm-clerical,Female,0,0,28,Canada&USA,<=50K
31,Private,13,Divorced,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
21,Private,10,Never-married,Sales,Male,0,0,17,Canada&USA,<=50K
46,Private,13,Divorced,Exec-managerial,Male,27828,0,50,Canada&USA,>50K
73,Private,9,Divorced,Exec-managerial,Female,0,0,35,Canada&USA,<=50K
41,Private,9,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
20,Private,9,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
27,Private,12,Never-married,Other-service,Male,0,0,30,Canada&USA,<=50K
24,Private,13,Never-married,Prof-specialty,Male,0,0,35,Canada&USA,<=50K
20,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
39,Private,11,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
27,Private,13,Never-married,Handlers-cleaners,Male,0,0,28,Canada&USA,<=50K
33,Private,7,Married,Sales,Male,0,0,60,Canada&USA,<=50K
33,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
36,State-gov,5,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
55,Private,10,Married,Exec-managerial,Male,0,0,36,Canada&USA,<=50K
19,Private,10,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
35,Private,9,Never-married,Exec-managerial,Male,0,0,60,Canada&USA,<=50K
34,Private,3,Never-married,Machine-op-inspct,Male,0,0,40,Asia,<=50K
62,State-gov,15,Divorced,Prof-specialty,Female,0,0,35,Canada&USA,<=50K
33,Self-emp-not-inc,10,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
39,Private,5,Married,Craft-repair,Male,4386,0,55,Center & South America,<=50K
36,Local-gov,10,Married,Tech-support,Male,0,0,40,Canada&USA,<=50K
41,Private,13,Divorced,Adm-clerical,Female,0,0,33,Canada&USA,<=50K
39,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
18,Private,9,Never-married,Adm-clerical,Female,0,0,10,Canada&USA,<=50K
61,Private,10,Married,Exec-managerial,Male,15024,0,45,Canada&USA,>50K
20,Federal-gov,11,Never-married,Adm-clerical,Female,0,0,36,Canada&USA,<=50K
35,Self-emp-not-inc,9,Married,Transport-moving,Male,0,0,65,Canada&USA,>50K
27,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
66,Private,6,Widowed,Other-service,Female,0,0,38,Canada&USA,<=50K
21,Private,9,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
20,Private,10,Never-married,Other-service,Female,0,0,18,Canada&USA,<=50K
34,Private,10,Divorced,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
31,Private,9,Separated,Tech-support,Female,0,0,40,Canada&USA,<=50K
41,Private,16,Married,Prof-specialty,Male,0,2051,60,Canada&USA,<=50K
64,State-gov,2,Married,Farming-fishing,Male,0,0,45,Center & South America,<=50K
32,Private,13,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
30,Local-gov,9,Married,Transport-moving,Male,0,0,50,Canada&USA,>50K
36,Self-emp-not-inc,13,Married,Farming-fishing,Male,0,0,72,Canada&USA,<=50K
22,Private,10,Never-married,Farming-fishing,Male,0,0,12,Canada&USA,<=50K
53,Local-gov,10,Married,Exec-managerial,Male,0,0,50,Canada&USA,<=50K
50,Private,9,Widowed,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
36,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
41,Self-emp-inc,7,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
55,Private,13,Never-married,Exec-managerial,Female,0,0,35,Canada&USA,<=50K
38,Private,13,Married,Sales,Male,15024,0,50,Canada&USA,>50K
28,Private,13,Never-married,Exec-managerial,Male,2174,0,50,Canada&USA,<=50K
24,Local-gov,13,Never-married,Prof-specialty,Female,0,0,37,Canada&USA,<=50K
60,Private,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
54,Private,6,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
27,Self-emp-inc,9,Married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
30,Private,14,Married,Prof-specialty,Female,0,0,30,Canada&USA,<=50K
54,Private,9,Widowed,Transport-moving,Male,0,0,45,Canada&USA,<=50K
44,Private,10,Married,Craft-repair,Male,5178,0,40,Canada&USA,>50K
52,Private,9,Married,Transport-moving,Male,0,0,60,Canada&USA,>50K
18,Private,7,Never-married,Other-service,Male,0,0,20,Canada&USA,<=50K
55,Private,4,Married,Transport-moving,Male,0,0,50,Canada&USA,<=50K
35,Private,13,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
37,Private,13,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,>50K
22,Private,10,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
45,Private,13,Married,Exec-managerial,Male,0,0,45,Europe,>50K
38,Private,13,Married,Farming-fishing,Male,0,0,60,Canada&USA,<=50K
48,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
35,Private,11,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
21,Private,11,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
37,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,60,Asia,>50K
18,Private,7,Never-married,Sales,Male,0,0,25,Canada&USA,<=50K
26,Private,6,Divorced,Machine-op-inspct,Male,0,0,35,Canada&USA,<=50K
48,Self-emp-inc,13,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
51,Private,10,Separated,Adm-clerical,Male,8614,0,40,Canada&USA,>50K
52,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
32,State-gov,13,Married,Farming-fishing,Male,0,0,40,Canada&USA,>50K
39,Self-emp-not-inc,13,Married,Other-service,Male,0,0,60,Canada&USA,<=50K
51,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
54,Private,13,Married,Sales,Male,0,0,50,Canada&USA,<=50K
21,Private,10,Never-married,Prof-specialty,Female,0,0,25,Canada&USA,<=50K
43,Private,9,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
32,Private,10,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
31,State-gov,14,Married,Prof-specialty,Male,0,0,35,Canada&USA,>50K
26,Private,10,Never-married,Adm-clerical,Male,0,0,60,Asia,<=50K
35,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
73,Private,3,Married,Exec-managerial,Male,0,0,54,Canada&USA,>50K
25,Self-emp-not-inc,13,Never-married,Sales,Female,0,0,40,Canada&USA,<=50K
58,Self-emp-not-inc,11,Married,Farming-fishing,Male,0,2377,65,Canada&USA,<=50K
32,Private,9,Separated,Other-service,Female,0,0,37,Canada&USA,<=50K
28,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
41,Self-emp-not-inc,14,Never-married,Sales,Female,0,0,30,Canada&USA,<=50K
53,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,48,Canada&USA,<=50K
49,Private,9,Separated,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
55,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
29,Private,10,Married,Adm-clerical,Female,7298,0,50,Canada&USA,>50K
28,Self-emp-not-inc,11,Married,Farming-fishing,Male,0,0,80,Canada&USA,<=50K
44,Private,9,Married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
41,Private,14,Married,Exec-managerial,Male,0,0,45,Canada&USA,>50K
26,Private,11,Married,Sales,Male,3103,0,45,Canada&USA,>50K
23,Private,9,Married,Sales,Male,0,0,40,Canada&USA,>50K
37,Self-emp-not-inc,13,Married,Prof-specialty,Female,0,0,40,Europe,>50K
23,Private,13,Never-married,Prof-specialty,Male,13550,0,50,Canada&USA,>50K
33,Private,10,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
44,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,>50K
21,Private,10,Never-married,Protective-serv,Male,2907,0,30,Canada&USA,<=50K
36,Private,7,Married,Exec-managerial,Male,0,0,40,Center & South America,<=50K
44,Local-gov,13,Married,Adm-clerical,Male,5013,0,40,Canada&USA,<=50K
23,Private,9,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
26,Private,9,Divorced,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
32,Private,3,Never-married,Other-service,Male,0,0,40,Center & South America,<=50K
31,Private,10,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,>50K
50,Local-gov,9,Separated,Exec-managerial,Female,6497,0,35,Canada&USA,<=50K
18,Self-emp-inc,10,Never-married,Adm-clerical,Female,0,0,20,Canada&USA,<=50K
49,Private,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
59,Private,9,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
38,Private,9,Separated,Machine-op-inspct,Female,0,0,28,Canada&USA,<=50K
50,Self-emp-inc,10,Married,Sales,Male,0,0,55,Canada&USA,<=50K
51,Self-emp-inc,10,Married,Craft-repair,Male,0,1672,55,Canada&USA,<=50K
22,Private,10,Never-married,Machine-op-inspct,Male,0,0,35,Canada&USA,<=50K
54,Private,9,Married,Machine-op-inspct,Female,0,0,40,Canada&USA,>50K
37,Private,9,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
31,Private,13,Widowed,Adm-clerical,Male,0,0,60,Canada&USA,<=50K
67,State-gov,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
21,Private,10,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
30,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
32,Local-gov,10,Married,Protective-serv,Male,0,0,50,Center & South America,<=50K
36,Private,11,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
33,Local-gov,13,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
37,Private,9,Married,Craft-repair,Male,0,0,56,Canada&USA,<=50K
29,Private,15,Married,Prof-specialty,Male,7298,0,48,Canada&USA,>50K
26,Private,10,Never-married,Sales,Male,0,0,40,Center & South America,<=50K
51,Private,4,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
39,Private,9,Married,Machine-op-inspct,Male,0,0,40,Center & South America,<=50K
18,Private,9,Never-married,Other-service,Male,0,0,30,Canada&USA,<=50K
52,Private,8,Married,Machine-op-inspct,Male,0,1628,40,Canada&USA,<=50K
31,Private,10,Married,Farming-fishing,Male,0,0,40,Center & South America,<=50K
45,Private,13,Married,Exec-managerial,Male,7298,0,53,Canada&USA,>50K
38,Private,10,Married,Machine-op-inspct,Male,0,0,38,Canada&USA,<=50K
21,Private,12,Never-married,Sales,Female,0,0,35,Canada&USA,<=50K
33,Private,9,Separated,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
39,Private,10,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
31,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
43,Private,13,Married,Exec-managerial,Male,0,1902,50,Canada&USA,>50K
33,Self-emp-inc,13,Married,Exec-managerial,Male,7298,0,45,Canada&USA,>50K
49,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,60,Canada&USA,<=50K
41,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
55,Self-emp-not-inc,10,Divorced,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
52,Private,10,Divorced,Adm-clerical,Female,0,0,37,Canada&USA,<=50K
42,Private,13,Divorced,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
24,Private,10,Never-married,Adm-clerical,Female,0,0,30,Canada&USA,<=50K
42,Private,9,Married,Adm-clerical,Male,0,0,52,Canada&USA,<=50K
41,State-gov,13,Married,Exec-managerial,Male,7298,0,40,Canada&USA,>50K
35,Private,9,Married,Machine-op-inspct,Male,0,0,40,Center & South America,<=50K
54,Federal-gov,14,Divorced,Exec-managerial,Male,0,0,42,Canada&USA,>50K
24,Private,3,Never-married,Handlers-cleaners,Male,0,0,40,Center & South America,<=50K
57,Federal-gov,13,Married,Exec-managerial,Female,0,0,40,Canada&USA,>50K
58,State-gov,14,Married,Exec-managerial,Male,15024,0,40,Canada&USA,>50K
32,Private,9,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
22,Private,9,Never-married,Sales,Female,1055,0,25,Canada&USA,<=50K
20,Private,9,Divorced,Other-service,Female,0,0,25,Canada&USA,<=50K
26,Local-gov,9,Never-married,Adm-clerical,Female,0,0,20,Europe,<=50K
33,Private,7,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
19,Private,6,Never-married,Sales,Female,0,0,40,Canada&USA,<=50K
50,Self-emp-not-inc,9,Married,Other-service,Female,15024,0,20,Canada&USA,>50K
32,Private,9,Married,Sales,Male,0,0,40,Canada&USA,<=50K
51,Local-gov,13,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
18,Private,10,Never-married,Sales,Female,0,0,20,Canada&USA,<=50K
35,Federal-gov,14,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
46,Private,9,Divorced,Craft-repair,Male,0,0,55,Canada&USA,<=50K
37,Private,9,Divorced,Sales,Male,0,0,45,Canada&USA,<=50K
45,Private,10,Married,Adm-clerical,Female,0,1902,20,Canada&USA,>50K
63,Private,5,Married,Handlers-cleaners,Male,0,0,32,Canada&USA,<=50K
53,Private,9,Never-married,Other-service,Male,0,0,10,Asia,<=50K
24,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
47,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
41,Private,9,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
27,Private,9,Divorced,Machine-op-inspct,Male,6849,0,40,Canada&USA,<=50K
35,Self-emp-inc,9,Married,Exec-managerial,Male,0,0,75,Canada&USA,<=50K
19,Private,10,Never-married,Adm-clerical,Female,0,0,24,Canada&USA,<=50K
47,Private,10,Separated,Other-service,Female,0,0,35,Canada&USA,<=50K
25,Federal-gov,13,Never-married,Adm-clerical,Female,0,1590,40,Canada&USA,<=50K
59,Local-gov,15,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
28,Private,6,Never-married,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
17,Private,6,Never-married,Sales,Female,0,0,20,Canada&USA,<=50K
21,Private,10,Never-married,Exec-managerial,Male,2463,0,50,Europe,<=50K
31,Private,9,Divorced,Sales,Female,0,0,40,Center & South America,<=50K
49,Private,9,Divorced,Handlers-cleaners,Female,0,0,40,Canada&USA,<=50K
48,Local-gov,14,Married,Prof-specialty,Male,7688,0,50,Canada&USA,>50K
60,Self-emp-not-inc,16,Divorced,Sales,Male,0,0,20,Canada&USA,<=50K
33,Self-emp-not-inc,8,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
40,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
42,Private,10,Married,Craft-repair,Male,0,0,52,Canada&USA,<=50K
34,Private,9,Married,Transport-moving,Male,5013,0,40,Canada&USA,<=50K
38,Federal-gov,11,Divorced,Adm-clerical,Male,0,0,52,Canada&USA,<=50K
58,Self-emp-not-inc,10,Married,Exec-managerial,Male,0,0,70,Canada&USA,>50K
52,Private,10,Separated,Sales,Female,0,0,55,Canada&USA,<=50K
22,Local-gov,10,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
24,Private,13,Married,Farming-fishing,Male,0,0,35,Canada&USA,>50K
39,Private,9,Divorced,Machine-op-inspct,Female,0,0,40,Center & South America,<=50K
41,Private,14,Married,Exec-managerial,Male,99999,0,55,Canada&USA,>50K
